Name	Description	GTEX-1192X-0011-R9b-SM-DO934	GTEX-11DZ1-0011-R9a-SM-DO933	GTEX-11EMC-0011-R9b-SM-DO921	GTEX-11GSP-0011-R9b-SM-5NQ77	GTEX-11ONC-0011-R9b-SM-5NQ8J	GTEX-11UD2-0011-R9b-SM-DO926	GTEX-11WQK-0011-R9b-SM-5BC6N	GTEX-11ZTS-0011-R9b-SM-DO93Q	GTEX-11ZUS-0011-R9b-SM-5BC76	GTEX-11ZVC-0011-R9a-SM-57WC5	GTEX-12126-0011-R9b-SM-5BC6P	GTEX-12WSC-0011-R9a-SM-5GU4U	GTEX-12WSD-0011-R9a-SM-5GU6W	GTEX-12WSH-0011-R9b-SM-5LZUG	GTEX-131XW-0011-R9a-SM-5N9EO	GTEX-131YS-0011-R9b-SM-5EQLY	GTEX-139T4-0011-R9b-SM-5HL6S	GTEX-139UW-0011-R9b-SM-5LZYT	GTEX-13CIG-0011-R9a-SM-5K7VU	GTEX-13CZV-0011-R9a-SM-5LZXT	GTEX-13FLV-0011-R9b-SM-5L3DA	GTEX-13FTY-0011-R9b-SM-5KM2U	GTEX-13FXS-0011-R9a-SM-5K7UI	GTEX-13JUV-0011-R9a-SM-5LZX3	GTEX-13N1W-0011-R9b-SM-5MR4R	GTEX-13N2G-0011-R9b-SM-5MR4E	GTEX-13NYB-0011-R9b-SM-5MR5P	GTEX-13NYS-0011-R9b-SM-5MR44	GTEX-13NZA-0011-R9b-SM-5MR5I	GTEX-13O1R-0011-R9b-SM-5KM33	GTEX-13OVJ-0011-R9b-SM-5L3GD	GTEX-13OVL-0011-R9a-SM-5P9GX	GTEX-13OW5-0011-R9b-SM-5O9CL	GTEX-13PL6-0011-R9b-SM-5O9CH	GTEX-13PLJ-0011-R9b-SM-5O9DV	GTEX-13PVQ-0011-R9b-SM-5LU3B	GTEX-13QJC-0011-R9b-SM-5PNX3	GTEX-13RTJ-0011-R9a-SM-5Q5AY	GTEX-13S7M-0011-R9a-SM-5O9DW	GTEX-13SLW-0011-R9a-SM-5O9BT	GTEX-13SLX-0011-R9b-SM-5SI6X	GTEX-13VXU-0011-R9b-SM-5SI73	GTEX-13X6I-0011-R9b-SM-5PNZJ	GTEX-145LU-0011-R9b-SM-5SI66	GTEX-147GR-0011-R9a-SM-5S2UY	GTEX-148VJ-0011-R9b-SM-5SI77	GTEX-14ABY-0011-R9a-SM-5PNZK	GTEX-14BIL-0011-R9a-SM-5SI7A	GTEX-14BIM-0011-R9a-SM-6LLJL	GTEX-14BIN-0011-R9a-SM-5SI76	GTEX-14BMV-0011-R9b-SM-5ZZUA	GTEX-14E6C-0011-R9a-SM-6EU33	GTEX-14E7W-0011-R9a-SM-62LE6	GTEX-14JIY-0011-R9a-SM-6EU34	GTEX-14PJM-0011-R9b-SM-6EU35	GTEX-14PJO-0011-R9b-SM-62LE9	GTEX-14PN4-0011-R9a-SM-6LLH9	GTEX-15CHQ-0011-R9a-SM-6LLHX	GTEX-15DCD-0011-R9b-SM-7KUED	GTEX-15DDE-0011-R9b-SM-6M46U	GTEX-15DYW-0011-R9b-SM-6PALB	GTEX-15EO6-0011-R9a-SM-6PALG	GTEX-15ER7-0011-R9b-SM-6PALF	GTEX-15G19-0011-R9b-SM-7KUEE	GTEX-16NPV-0011-R9b-SM-79ONF	GTEX-16XZZ-0011-R9b-SM-7DHKX	GTEX-16Z82-0011-R9a-SM-7DUFA	GTEX-17EVQ-0011-R9b-SM-79OJY	GTEX-18464-0011-R9a-SM-731BK	GTEX-1A32A-0011-R9b-SM-7MGXD	GTEX-1A8G7-0011-R9b-SM-7IGQH	GTEX-1B8L1-0011-R9b-SM-9WG5U	GTEX-1B933-0011-R9a-SM-79OOR	GTEX-1BAJH-0011-R9b-SM-7EPIQ	GTEX-1C6VQ-0011-R9a-SM-7SB85	GTEX-1C6VS-0011-R9b-SM-9WG5W	GTEX-1CAMQ-0011-R9a-SM-9WG5Z	GTEX-1CAV2-0011-R9b-SM-9WG5M	GTEX-1CB4H-0011-R9a-SM-CKZNL	GTEX-1EH9U-0011-R9b-SM-9WG5T	GTEX-1EKGG-0011-R9a-SM-CMKFV	GTEX-1EU9M-0011-R9a-SM-9WG61	GTEX-1EWIQ-0011-R9a-SM-ARL8L	GTEX-1F52S-0011-R9a-SM-9WG62	GTEX-1F6I4-0011-R9a-SM-CMKFU	GTEX-1F88F-0011-R9b-SM-9WG7L	GTEX-1GF9V-0011-R9a-SM-CL53K	GTEX-1GF9W-0011-R9b-SM-9WG7J	GTEX-1GN1U-0011-R9b-SM-CMKFW	GTEX-1GN2E-0011-R9b-SM-9WG7F	GTEX-1GN73-0011-R9a-SM-CKZO5	GTEX-1GTWX-0011-R9a-SM-ADEH4	GTEX-1GZ2Q-0011-R9a-SM-9WG7A	GTEX-1GZ4I-0011-R9b-SM-B2LY8	GTEX-1GZHY-0011-R9a-SM-9WG5R	GTEX-1H1DF-0011-R9b-SM-CM2RN	GTEX-1H1DG-0011-R9b-SM-ACKVB	GTEX-1H1ZS-0011-R9a-SM-CM2SO	GTEX-1H23P-0011-R9a-SM-CM2T1	GTEX-1H2FU-0011-R9b-SM-CE6S4	GTEX-1H3NZ-0011-R9a-SM-ADEH7	GTEX-1H3O1-0011-R9b-SM-CM2SQ	GTEX-1HBPH-0011-R9a-SM-CMKH3	GTEX-1HBPI-0011-R9b-SM-ARL76	GTEX-1HBPM-0011-R9b-SM-ARL7C	GTEX-1HFI6-0011-R9b-SM-CMKH4	GTEX-1HGF4-0011-R9a-SM-ADEH9	GTEX-1HR98-0011-R9b-SM-ARL79	GTEX-1HSMO-0011-R9b-SM-CM2T2	GTEX-1I19N-0011-R9a-SM-CMKHN	GTEX-1I1CD-0011-R9a-SM-CMKHB	GTEX-1I1GS-0011-R9b-SM-CMKHF	GTEX-1I1GV-0011-R9b-SM-ARZLE	GTEX-1I1HK-0011-R9a-SM-CMKHK	GTEX-1ICLZ-0011-R9a-SM-ARL7E	GTEX-1IDJH-0011-R9a-SM-ADEIN	GTEX-1IGQW-0011-R9b-SM-D4P25	GTEX-1IKJJ-0011-R9a-SM-ARZLI	GTEX-1IY9M-0011-R9b-SM-D3L8J	GTEX-1J1OQ-0011-R9b-SM-ARZMK	GTEX-1J8EW-0011-R9b-SM-D4P2F	GTEX-1J8JJ-0011-R9a-SM-ACKVF	GTEX-1JJ6O-0011-R9a-SM-EYYXP	GTEX-1JMLX-0011-R9a-SM-EYYXM	GTEX-1JN1M-0011-R9a-SM-EZ6MR	GTEX-1KANB-0011-R9b-SM-EZ6MO	GTEX-1LB8K-0011-R9a-SM-EZ6MP	GTEX-1LSNL-0011-R9b-SM-EYYWK	GTEX-1LVA9-0011-R9a-SM-EYYWF	GTEX-1LVAO-0011-R9a-SM-EZ6MY	GTEX-1MJK2-0011-R9b-SM-EZ6MZ	GTEX-1OJC4-0011-R9a-SM-EZ6N1	GTEX-1R46S-0011-R9a-SM-EZ6N7	GTEX-1RQEC-0011-R9a-SM-EZ6N3	GTEX-NL4W-0011-R9a-SM-2I3G1	GTEX-NPJ7-0011-R9a-SM-2TC5R	GTEX-NPJ8-0011-R9a-SM-2YUN5	GTEX-OHPN-0011-R9A-SM-5TDEJ	GTEX-OXRO-0011-R9A-SM-3NB1X	GTEX-PWO3-0011-R9A-SM-EVR2V	GTEX-Q2AG-0011-R9A-SM-2HMJ6	GTEX-QDT8-0011-R9A-SM-CYPRD	GTEX-QVJO-0011-R9A-SM-2S1QH	GTEX-QVUS-0011-R9A-SM-3GIJA	GTEX-R55E-0011-R9A-SM-2TC6C	GTEX-RNOR-0011-R9A-SM-2TF52	GTEX-RU72-0011-R9A-SM-2TF67	GTEX-T5JC-0011-R9A-SM-32PLV	GTEX-T6MN-0011-R9A-SM-32QOZ	GTEX-TSE9-0011-R9A-SM-3DB7Q	GTEX-WL46-0011-R9A-SM-3MJFP	GTEX-XLM4-0011-R9A-SM-4AT45	GTEX-XMD1-0011-R9A-SM-4AT49	GTEX-YFC4-0011-R9a-SM-4SOK4	GTEX-YJ89-0011-R9a-SM-4SOK7	GTEX-ZAB4-0011-R9a-SM-4SOKG	GTEX-ZE9C-0011-R9a-SM-4WWCY	GTEX-ZF28-0011-R9a-SM-4WWDY	GTEX-ZVZQ-0011-R9a-SM-51MRH
ENSG00000164736.5	SOX17	6.526	3.423	2.485	0.7027	0.7905	3.2510000000000003	3.2230000000000003	1.463	2.044	2.03	1.695	2.6010000000000004	4.542	2.715	3.701	3.042	4.039	2.755	1.9780000000000002	5.6339999999999995	1.686	1.561	4.968	2.608	2.363	3.571	5.542000000000001	3.784	3.5	1.3780000000000001	3.873	4.6610000000000005	16.68	1.3	2.354	1.4909999999999999	3.147	1.026	5.712000000000001	2.521	3.764	5.4239999999999995	3.53	0.8357	4.147	1.13	2.449	11.66	2.351	4.691	3.449	2.616	1.9580000000000002	2.291	3.23	6.746	3.7939999999999996	27.92	13.46	1.489	1.868	3.9419999999999997	3.377	2.4530000000000003	1.057	4.033	2.04	2.9819999999999998	4.596	5.563	1.499	2.283	4.325	3.11	2.142	3.963	2.733	1.885	3.424	4.147	2.728	1.676	4.135	2.637	5.502000000000001	1.83	0.4283	2.332	2.498	0.6095	1.35	3.8369999999999997	2.5540000000000003	2.1830000000000003	2.123	2.7680000000000002	2.206	2.818	5.281000000000001	4.654	3.4210000000000003	3.2060000000000004	2.202	2.003	1.273	6.095	0.5401	1.734	2.8139999999999996	2.448	3.905	2.068	1.703	4.697	2.585	0.6436	2.572	3.8539999999999996	2.5340000000000003	5.382000000000001	1.376	3.6889999999999996	0.7536	3.452	2.266	1.743	1.479	5.938	1.05	2.9619999999999997	3.9389999999999996	1.3019999999999998	2.266	1.965	1.46	7.289	2.8560000000000003	1.9909999999999999	1.699	1.921	1.349	4.473	3.634	6.075	7.565	2.406	1.526	17.09	1.864	0.8628	4.93	3.193	4.898	4.188	4.5680000000000005	1.913	3.641	3.64	4.73
ENSG00000198576.3	ARC	3.0180000000000002	3.515	2.674	18.94	16.12	10.25	14.16	13.33	2.6239999999999997	1.013	2.8539999999999996	2.265	8.011000000000001	4.332	1.376	1.56	5.767	2.472	2.6210000000000004	4.456	19.91	1.726	3.363	6.365	6.692	3.5060000000000002	3.793	12.12	6.337000000000001	8.898	36.57	2.7260000000000004	4.728	0.7375	0.4637	5.386	3.531	2.283	1.5119999999999998	4.697	8.256	3.79	8.277999999999999	2.6319999999999997	1.6740000000000002	1.5090000000000001	1.7619999999999998	2.552	3.681	1.63	2.895	5.849	8.135	2.7489999999999997	7.227	3.255	5.148	3.9389999999999996	3.218	12.48	4.428999999999999	2.485	15.49	4.638999999999999	1.229	8.341000000000001	2.302	1.032	5.023	4.143	0.9334	1.165	2.877	3.365	2.1390000000000002	0.5556	4.279	2.52	1.5819999999999999	2.858	16.3	2.7489999999999997	2.825	1.3030000000000002	2.452	1.62	2.228	1.4380000000000002	12.1	1.057	16.35	1.246	12.16	4.249	10.16	2.616	3.5060000000000002	6.077999999999999	2.68	2.872	2.322	1.541	2.5869999999999997	3.409	1.348	1.3530000000000002	0.4934	0.7985	1.175	5.3839999999999995	4.317	2.0709999999999997	0.4334	3.32	3.945	8.162	2.613	2.349	7.21	6.609	2.256	3.554	4.9910000000000005	2.432	47.16	0.8778	3.447	7.54	1.735	2.3	2.086	0.8905	3.457	2.99	2.194	3.4739999999999998	11.23	2.1109999999999998	3.469	1.4880000000000002	0.5102	1.876	7.519	2.6189999999999998	10.11	5.441	4.266	9.551	9.099	37.34	1.8019999999999998	1.338	1.8430000000000002	3.409	2.026	2.217	1.036	0.665	3.0810000000000004
ENSG00000026025.15	VIM	135.4	180.4	78.61	106.5	65.91	128.3	38.83	55.28	47.14	64.92	90.26	115.1	112.4	153.7	134.5	241.5	247.4	51.31	259.6	131.9	72.22	61.96	155.8	123.8	62.65	195.0	75.76	305.0	214.7	43.37	105.6	44.69	640.9	98.14	142.9	71.27	70.37	131.8	136.0	63.92	103.7	129.0	93.32	96.45	144.3	49.33	156.3	284.7	116.0	60.91	241.7	88.31	181.5	170.9	62.07	204.1	104.1	764.3	405.7	213.8	145.7	126.4	223.3	198.2	85.01	150.4	96.88	139.2	390.3	59.03	875.5	69.45	167.6	184.5	227.4	62.04	71.51	54.45	94.5	207.3	152.2	121.4	127.1	122.1	66.65	122.5	158.8	28.04	149.0	40.34	45.45	49.48	57.33	79.38	76.86	69.38	43.02	283.5	110.4	432.2	57.51	172.8	140.4	183.4	63.45	71.5	14.43	180.9	160.3	177.6	30.82	104.2	31.48	775.5	150.6	105.8	100.4	96.46	277.1	240.5	42.35	218.2	331.5	85.0	233.5	72.58	66.3	101.4	72.55	78.98	325.7	34.12	215.0	141.3	125.5	99.16	426.9	242.3	124.1	170.5	45.04	223.5	82.71	333.0	86.18	226.5	68.3	253.1	73.62	66.69	82.75	80.35	157.2	135.9	131.6	694.6	436.4	75.1	210.7
ENSG00000122877.15	EGR2	0.503	0.8181	0.2589	2.119	1.2990000000000002	4.816	0.2534	0.7801	0.4091	0.3246	0.7631	0.1259	0.77	1.3769999999999998	1.048	4.051	1.584	0.6741	0.3873	1.005	2.454	0.3303	1.038	0.8334	0.3633	0.9666	0.3677	0.5664	3.194	0.7366	4.962	1.8319999999999999	9.042	0.127	1.032	0.3902	0.7062	0.4591	0.4686	0.1751	2.572	2.7030000000000003	0.1696	0.42200000000000004	1.673	0.1819	0.5546	0.7637	0.3518	0.7216	1.482	0.5111	2.498	1.645	1.046	0.7871	24.62	7.541	2.399	0.5835	4.058	1.1540000000000001	1.216	0.8723	0.2034	0.8652	1.168	1.733	3.792	0.3569	0.8001	1.215	2.126	1.99	0.1665	0.3797	0.8206	1.145	0.1084	0.213	0.7866	0.3302	1.6469999999999998	0.4665	0.5563	1.672	0.6215	0.38299999999999995	1.9069999999999998	0.1106	1.099	0.19	0.8763	0.3327	1.482	0.142	0.3092	0.7793	0.7132	0.7366	0.4263	4.675	1.187	2.322	0.2095	0.475	0.3543	1.273	0.6962	0.2695	0.17300000000000001	0.3659	0.2883	34.97	4.638	3.3489999999999998	0.5609	0.2652	69.15	5.7	0.3753	0.8726	0.3788	0.3575	3.517	0.3946	0.6332	0.72	0.5277	0.04662	4.49	0.2096	0.5476	0.5962	0.7312	1.61	0.6619	3.306	1.235	2.292	0.1539	2.65	2.725	4.095	36.05	3.054	0.4472	2.2230000000000003	2.608	3.292	2.958	1.075	1.22	1.819	0.7931	1.167	2.187	0.2388	2.696
ENSG00000189319.13	FAM53B	33.46	26.88	29.77	20.2	22.73	78.07	20.19	28.6	25.03	23.24	38.6	22.44	33.21	41.43	44.5	20.13	35.78	80.14	13.05	22.45	23.4	28.09	40.82	40.56	65.82	40.92	21.92	36.55	35.16	11.88	17.05	39.86	31.41	14.24	49.91	22.78	28.22	47.34	31.62	32.12	42.51	33.84	19.35	35.66	43.2	35.28	46.35	46.65	39.39	44.25	47.89	55.99	26.15	39.01	54.47	28.77	22.45	34.47	35.09	24.93	43.73	34.59	33.53	37.8	13.65	77.23	57.84	39.21	72.17	36.23	29.62	31.23	37.43	28.02	30.17	17.91	20.82	29.27	8.076	26.17	20.24	20.51	27.74	30.9	33.61	28.06	37.39	5.412000000000001	72.03	12.1	32.94	41.54	36.97	25.61	35.05	16.71	8.677	35.58	20.79	64.6	25.76	25.56	45.02	45.84	25.75	21.33	8.208	11.62	24.1	34.72	27.58	31.2	12.86	29.52	24.26	45.91	18.0	17.88	57.04	27.03	24.69	27.86	17.86	37.64	30.91	31.62	18.84	37.57	11.85	13.97	28.84	11.24	26.74	41.88	25.33	29.34	24.69	34.61	22.24	25.01	11.94	26.29	17.39	18.07	37.02	49.42	15.71	53.34	19.92	18.2	53.52	20.31	62.89	42.62	61.36	25.05	40.1	36.15	24.9
ENSG00000176697.18	BDNF	0.4066	0.5302	0.1696	1.1540000000000001	0.1547	0.1586	0.1736	0.2602	0.3186	0.09006	0.9375	0.5084	1.9369999999999998	0.3641	0.0753	1.047	0.1318	0.1719	0.0261	0.1191	0.1589	0.05466	0.4266	0.6043	0.09212000000000001	0.5005	0.3811	1.8030000000000002	0.4159	0.03447	0.9887	0.3831	0.1892	0.05546	0.2122	0.09137	0.16	0.1475	0.1985	0.7439	0.4033	0.4333	0.6413	0.2844	0.1294	0.03179	0.3523	0.1601	0.419	0.1012	0.6473	0.253	0.3559	1.7519999999999998	0.3144	0.2366	0.2263	0.5978	0.1765	0.9848	0.7002	0.5349	0.4132	0.1622	0.09595	0.5922	0.2329	0.3588	0.3598	0.09029	0.09066	0.1292	0.2785	0.058879999999999995	0.1454	0.04047	0.02263	0.02688	0.04734	0.2054	2.045	0.2019	0.29	0.45299999999999996	0.4716	0.1081	0.1883	0.029960000000000004	0.09609	0.014490000000000001	1.337	0.1494	0.1531	1.295	0.2659	0.02791	0.1461	0.8283	0.1188	0.5502	0.2361	0.1478	0.09677999999999999	0.1376	0.251	0.2306	0.02696	0.1414	0.1008	0.2636	0.1692	0.1636	0.1747	0.3125	0.5111	0.4562	0.09145	1.99	0.2579	0.5128	0.2468	0.2948	0.2507	0.1511	0.5404	0.08109	0.09917000000000001	0.19899999999999998	0.2814	0.9243	0.4806	0.1007	0.3064	0.2056	0.2963	0.2109	1.222	0.07134	0.2288	0.5198	0.0857	0.2366	1.3840000000000001	0.9652	1.199	1.334	0.1016	0.1507	0.1991	1.09	0.2215	0.0798	0.5852	1.173	0.2434	0.5615	0.2353	0.1857	0.293
ENSG00000167996.15	FTH1	3312.0	2821.0	2480.0	1248.0	1290.0	2506.0	3020.0	1461.0	1486.0	2154.0	3168.0	1350.0	1534.0	2545.0	4835.0	2596.0	2253.0	3488.0	2374.0	3784.0	1061.0	1962.0	2937.0	2059.0	4433.0	4538.0	1792.0	5325.0	2455.0	1173.0	1674.0	2340.0	3906.0	1376.0	2208.0	1492.0	1846.0	4008.0	1038.0	1465.0	2442.0	2217.0	1032.0	2257.0	3552.0	3356.0	2282.0	4503.0	3028.0	2568.0	1817.0	2652.0	2835.0	1751.0	2136.0	3716.0	1890.0	2948.0	2772.0	1442.0	1780.0	1991.0	2334.0	2149.0	1459.0	3405.0	4871.0	2097.0	2273.0	3492.0	5942.0	1993.0	2277.0	2078.0	3831.0	1857.0	1638.0	2138.0	1724.0	2703.0	3470.0	1828.0	2211.0	3408.0	2526.0	2594.0	2140.0	819.0	3385.0	1285.0	2169.0	2469.0	2599.0	1736.0	1808.0	1752.0	1139.0	3669.0	2372.0	2393.0	1702.0	2551.0	2250.0	2104.0	2424.0	1715.0	1355.0	1275.0	2213.0	3317.0	1917.0	3039.0	997.7	1736.0	3074.0	2330.0	1394.0	1627.0	2501.0	3146.0	1621.0	1940.0	1724.0	1930.0	3004.0	1890.0	1070.0	3086.0	1764.0	1247.0	2565.0	940.5	2719.0	2111.0	1168.0	3013.0	3095.0	1439.0	1244.0	2417.0	1222.0	2607.0	1641.0	2289.0	1887.0	2012.0	1313.0	3285.0	1414.0	2028.0	1886.0	1630.0	3944.0	1452.0	2558.0	2217.0	1935.0	2888.0	2024.0
ENSG00000109971.13	HSPA8	374.5	295.7	328.4	242.1	200.5	434.8	139.2	227.1	272.2	242.1	625.3	254.3	278.5	940.8	389.2	623.7	614.2	450.5	231.9	298.8	238.2	354.7	571.6	335.5	390.2	627.1	205.7	527.4	461.6	130.5	314.6	335.8	430.1	125.2	445.8	192.7	345.7	598.6	230.6	155.2	485.6	476.8	97.74	500.5	600.7	106.4	676.8	858.8	483.7	313.8	559.4	224.2	441.4	676.9	613.8	540.7	338.9	451.7	483.6	737.2	545.4	454.5	637.7	832.4	191.1	583.0	449.8	568.0	438.5	262.0	716.9	423.7	697.7	231.8	396.0	204.7	290.5	147.7	162.5	389.4	530.0	442.0	533.8	445.5	536.6	419.8	477.0	95.65	336.7	124.4	600.8	396.5	382.9	360.1	473.2	320.9	79.64	589.9	252.0	917.2	144.6	234.7	587.6	434.1	213.7	284.6	67.2	156.9	449.4	423.9	141.1	188.5	92.1	221.9	338.9	433.3	127.3	726.3	543.5	304.1	116.7	223.6	150.8	357.5	361.7	230.4	137.2	391.2	279.8	242.0	426.1	155.0	404.2	479.7	344.2	395.1	784.1	201.5	981.5	386.8	181.2	427.4	417.2	487.7	550.1	619.9	171.6	587.7	312.8	462.2	842.2	180.4	967.1	594.0	336.9	308.1	703.6	572.1	538.2
ENSG00000004478.7	FKBP4	51.22	48.96	28.08	42.68	27.7	192.1	27.65	22.15	30.21	23.94	46.94	27.5	39.2	253.5	29.14	43.07	82.41	28.78	50.17	25.16	53.32	31.6	46.56	41.64	35.55	63.08	26.08	115.7	48.82	28.45	103.7	30.41	58.33	14.1	42.01	23.05	35.0	41.67	18.56	24.06	60.07	41.67	22.44	35.71	68.23	9.508	46.44	63.79	61.01	28.72	48.3	19.05	30.02	65.86	41.12	33.99	28.44	46.58	40.1	223.2	41.69	39.01	39.99	103.4	18.58	42.9	46.26	38.68	52.33	25.77	58.58	29.69	58.41	22.79	33.32	15.0	20.75	15.15	11.39	27.4	36.29	28.87	34.35	62.45	38.74	35.3	36.08	7.712999999999999	40.29	11.66	64.5	26.78	42.5	36.14	30.88	48.59	9.058	33.01	21.34	190.1	23.09	22.38	46.58	37.2	20.73	35.88	7.662999999999999	19.08	106.1	40.63	16.6	17.22	10.08	26.41	41.98	47.48	15.56	59.38	44.81	39.14	14.74	22.53	30.39	28.49	121.1	23.29	22.35	37.48	27.23	40.27	42.47	16.21	37.59	40.9	53.59	30.52	122.8	23.81	303.2	40.16	14.65	27.62	47.88	26.41	62.34	54.74	19.22	74.3	29.68	44.5	58.64	12.17	80.74	73.06	37.24	33.49	77.08	93.52	39.26
ENSG00000167588.12	GPD1	42.44	13.27	82.53	67.34	90.31	292.5	26.65	130.4	186.9	111.1	222.7	81.15	90.08	127.0	228.0	187.2	88.8	356.8	17.31	97.74	93.96	146.0	282.4	135.1	265.2	109.9	82.78	24.92	171.1	23.68	40.25	243.2	36.46	31.18	231.7	136.5	26.18	239.1	89.4	30.0	183.6	203.2	19.07	337.9	214.1	189.7	422.5	225.7	77.26	160.6	220.0	101.4	223.9	184.8	350.3	180.9	70.42	118.3	147.4	12.31	214.3	59.88	220.8	76.57	30.77	87.02	292.1	225.0	175.5	187.1	120.1	170.6	192.2	131.0	92.8	61.77	96.37	146.7	23.53	97.3	196.2	143.7	201.9	51.46	256.9	284.1	244.3	29.8	233.5	61.84	99.78	322.5	123.7	136.9	221.9	75.84	14.97	196.6	61.02	4.74	35.75	150.7	423.3	257.3	44.8	83.1	19.76	20.24	31.75	102.2	117.3	122.4	43.81	85.88	52.53	282.4	116.9	83.67	320.3	31.21	146.8	231.5	48.76	190.3	148.0	208.4	152.1	179.0	80.4	22.8	281.0	64.59	111.8	351.0	110.7	48.64	20.64	94.13	14.54	96.8	71.78	166.7	30.37	111.0	141.5	201.8	39.68	224.7	154.2	41.65	181.1	60.56	127.7	163.7	257.4	89.18	137.3	13.97	157.5
ENSG00000123358.19	NR4A1	36.56	6.361000000000001	41.71	49.09	27.23	19.33	7.046	14.32	2.574	7.277	24.75	13.62	32.59	19.28	29.7	26.06	71.23	2.6689999999999996	16.93	22.41	55.97	7.915	105.0	3.8560000000000003	4.395	28.66	23.96	23.7	61.07	14.28	36.03	22.72	105.5	4.66	20.45	19.51	30.41	9.092	14.74	11.22	75.43	102.7	6.827000000000001	13.92	35.34	2.169	17.49	37.42	4.445	16.29	80.43	7.8420000000000005	15.89	53.97	42.68	52.76	19.04	470.4	180.5	12.61	89.22	13.6	49.45	35.98	6.32	72.17	16.36	24.71	77.67	4.133	4.368	5.797999999999999	38.03	56.92	20.67	8.136000000000001	23.61	11.36	3.4610000000000003	16.88	16.89	19.02	45.25	21.15	29.39	31.19	7.619	5.4239999999999995	5.91	7.846	9.875	3.8280000000000003	5.742999999999999	21.64	34.21	3.2460000000000004	1.7309999999999999	20.4	7.332000000000001	7.48	2.537	4.136	11.22	26.32	11.91	1.838	5.039	6.1	41.45	7.61	1.436	4.7589999999999995	3.3289999999999997	94.11	7.101	17.79	5.931	49.03	21.12	15.81	9.754	22.58	7.9510000000000005	7.22	11.07	9.419	14.18	80.44	10.54	1.8769999999999998	38.03	1.13	44.25	25.74	0.9284	16.8	6.431	14.13	28.14	4.364	2.89	33.71	5.755	13.2	60.47	86.24	36.76	255.3	39.73	70.79	20.62	11.32	30.31	66.02	26.5	54.11	65.58	20.33	82.41
ENSG00000155980.11	KIF5A	173.1	173.9	74.74	195.8	63.27	49.03	77.95	108.0	193.4	50.3	133.9	79.76	236.9	62.13	58.84	91.79	56.22	52.07	51.96	32.63	73.51	50.85	89.87	217.8	67.98	74.97	175.3	97.25	52.63	49.34	450.4	78.8	66.01	65.89	70.09	43.11	60.64	59.48	49.11	144.6	123.0	146.3	279.1	85.4	80.98	35.69	65.7	59.5	183.5	72.59	161.3	28.98	259.8	164.3	90.79	44.91	75.01	81.79	77.31	109.0	74.59	88.29	77.52	51.21	57.6	62.11	67.89	88.56	48.81	45.01	57.75	51.38	176.1	46.74	54.14	24.42	51.23	45.95	26.77	29.82	85.05	63.66	50.11	88.42	128.9	77.99	97.3	13.89	80.01	23.56	361.2	50.25	83.36	133.6	99.67	54.14	41.35	98.04	27.24	36.73	55.29	81.88	47.62	62.39	35.75	107.8	28.04	65.28	41.22	69.88	74.47	51.95	39.45	68.12	134.0	59.65	106.8	229.6	57.95	134.4	82.11	85.7	70.07	56.88	147.5	53.42	57.75	78.42	158.5	91.61	66.1	51.43	67.27	84.3	84.54	58.4	254.1	73.61	25.36	56.16	42.17	63.97	398.2	97.98	185.0	154.0	68.13	117.9	63.93	119.0	186.9	47.48	68.98	149.2	70.58	110.4	52.72	52.64	132.6
ENSG00000139289.13	PHLDA1	12.87	8.276	12.1	12.93	5.388999999999999	9.523	10.57	4.742	18.49	3.9	11.56	8.997	10.81	7.791	7.53	9.796	8.383	5.318	6.82	10.3	9.701	3.95	7.71	14.1	9.657	10.63	11.29	10.78	8.327	3.418	15.88	7.697	22.65	2.234	5.205	7.523	7.757999999999999	10.96	3.536	5.7620000000000005	10.6	9.562000000000001	6.989	8.788	8.597000000000001	1.506	10.05	12.36	13.37	4.864	10.35	9.306000000000001	12.55	7.16	11.99	8.094	11.95	14.69	7.196000000000001	12.56	10.24	9.754	11.57	6.518	2.1719999999999997	14.69	7.362	7.919	6.485	8.349	8.211	4.859	8.715	8.226	8.676	3.267	4.69	2.4530000000000003	4.062	7.591	16.12	6.8260000000000005	7.645	9.008	6.37	7.218	9.533999999999999	6.044	19.01	4.62	12.34	3.42	17.21	12.95	10.78	8.946	6.3660000000000005	9.917	6.38	10.37	7.334	6.433	7.685	5.6160000000000005	2.36	10.71	2.14	5.087	2.603	16.24	3.4410000000000003	9.889	3.0980000000000003	18.66	5.652	9.285	4.2589999999999995	7.716	18.57	13.55	4.907	7.148	15.41	12.45	19.13	8.93	4.543	10.66	3.386	6.0920000000000005	18.08	8.621	7.364	10.8	9.692	4.985	7.7139999999999995	5.319	3.9339999999999997	6.127999999999999	3.15	10.23	7.737	5.813	14.12	13.52	3.877	19.95	9.087	9.258	7.88	4.169	6.292999999999999	9.406	7.468999999999999	28.38	12.15	6.968	6.819
